dedup_key,name,sku,item_number,brand,category_path,source_category,product_url,price,currency,pack_size,availability,description,specifications,image_urls,rating,variants,alternatives,extraction_tier,scraped_at
DRDAF,Neogard,DRDAF,DRDAF,Ansell,Chloroprene gloves > Ansell > Microflex Gloves,Dental Exam Gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-neogard-sup-reg-sup,32.49,USD,,in_stock,"Powder-free&nbsp;chloroprene&nbsp;exam gloves.
Exceptional tactile&nbsp;sensitivity. Excellent wet and dry grip. Stretchy soft comfort.

Textured fingertip finish
Beaded cuff
Ambidextrous
Chloroprene
Polymer coated for easy donning
Green color
Thickness: at palm 3.9 mils; at fingertip 5.1 mils
100 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdaf.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4750661"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750663"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750667"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750671"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750673"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.044363+00:00
DRCAH,NitriDerm Ultra White,DRCAH,DRCAH,Innovative Healthcare,Nitrile gloves > Innovative Healthcare,Dental Exam Gloves,https://www.safcodental.com/product/nitriderm-reg-ultra-white,7.99,USD,,in_stock,"Powder-free nitrile exam gloves.

Textured fingertip finish
Beaded cuff
Non-chlorinated
Ambidextrous
White color
Thickness: at palm 3.1 mils; at fingertip 3.9 mils;&nbsp;&plusmn; 0.8
100 gloves per box&nbsp;
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcah.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5380110"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380126"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380133"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380145"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.060326+00:00
DRECM,NitriDerm nitrile surgical gloves,DRECM,DRECM,Innovative Healthcare,Surgical gloves > Innovative Healthcare,Dental Exam Gloves,https://www.safcodental.com/product/nitriderm-sup-reg-sup-nbsp-nitrile-surgical-gloves,64.49,USD,,in_stock,"Nitrile powder-free sterile surgical gloves

Textured finish
Beaded cuff
Right/left hand specific
White color
Thickness at fingertips: 7.0 mils
Length: 12""
50 pairs (100 gloves) per box
4 boxes in a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drecm.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5380350"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380352"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380354"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380356"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380358"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380361"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380363"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.054959+00:00
DRUII-LC,Nuvo,DRuII-lc,DRuII-lc,Dash,Vinyl gloves > Dash,Dental Exam Gloves,https://www.safcodental.com/product/nuvo-trade,7.49,USD,,in_stock,"Powder-free vinyl examination gloves.
Soft, form fitting gloves designed to retain the superior elongation properties of latex normally absent from vinyl gloves.

Smooth finish
Beaded cuff
Non-chlorinated
Ambidextrous
Gloves are white
Thickness: at palm 3.2 mils; at fingertip 2.3 mils
100 gloves per box
10 boxes in a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/druii_lc.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4680227"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680235"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680243"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680251"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.065536+00:00
DRDAE,Nuvo&trade;,DRDAE,DRDAE,,Chloroprene gloves,Dental Exam Gloves,https://www.safcodental.com/product/nuvo-trade-drdae,7.49,USD,,out_of_stock,"Powder-free vinyl exam gloves.

Smooth finish
Beaded cuff
Ambidexterous
Vinyl
White color
100 gloves per box
10 boxes in a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdae.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4680227"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680235"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680243"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680251"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.070853+00:00
DRDAS,Ocean Pacific NeoNatural,DRDAS,DRDAS,Medicom,Chloroprene gloves > Medicom,Dental Exam Gloves,https://www.safcodental.com/product/ocean-pacific-sup-reg-sup-neonatural-sup-trade-sup,22.99,USD,,in_stock,"Powder-free chloroprene examination gloves.
Polychlorprene exam gloves combine the softness of latex with the strength of nitrile for reliable protection without sacrificing comfort or dexterity.

Textured fingertip finish
Beaded cuff
Ambidextrous
Emerald green color
Thickness: at palm 3.1 mils; at fingertip 4 mils
100 gloves per box
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdas.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3150130"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.075974+00:00
DRBBL,Polymed,DRBBL,DRBBL,Ventyv,Latex gloves > Ventyv,Dental Exam Gloves,https://www.safcodental.com/product/polymed-reg,6.99,USD,,in_stock,"Latex powder-free exam gloves.
Multi-layer latex glove that combines the elasticity of latex and the strength of copolymers. Fusion bonding protects against cracking and peeling in normal use.

Textured fingertip finish
Beaded cuff
Polymer coated
Ambidextrous
Natural white color
100 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbbl.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5100160"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5100166"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5100169"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.081187+00:00
DRCDD,PowerForm Black,DRCDD,DRCDD,SW Safety,Nitrile gloves > SW Safety,Dental Exam Gloves,https://www.safcodental.com/product/powerform-black,16.49,USD,,in_stock,"Powder-free nitrile exam gloves.
Protect hands and the environment with a biodegradable single-use exam glove that combines performance, durability and tactile sensitivity for critical tasks. EcoTek&reg; Biodegradability Technology accelerates landfill breakdown without any performance loss.&nbsp;

Tear-resistant beaded cuff&nbsp;
Fully textured
Consistent thickness for greater dexterity and tactile sensitivity
Silicone-free for critical environments
Clean processing technology reduces potential skin irritation
Black color
5.0 mil. thickness
1.5 AQL exceeds laboratory standards
100 gloves per box
Order 10 boxes to purchase a case.",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcdd.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""8100014"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""8100015"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""8100016"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""8100017"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""8100018"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.086469+00:00
DRBBM,ProDerm,DRBBM,DRBBM,Innovative Healthcare,Latex gloves > Innovative Healthcare,Dental Exam Gloves,https://www.safcodental.com/product/proderm-trade,8.99,USD,,in_stock,"Powder-free latex exam gloves.
Polymer bonded interior for easy donning. Slightly thinner for incredible tactile sensitivity and comfort.

Textured whole hand finish
Beaded cuff
Non-chlorinated
Ambidextrous
White color
100 gloves per box
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbbm.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5380003"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380005"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380007"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.091691+00:00
DRCCF,Pulse LOGIC,DRCCF,DRCCF,Innovative Healthcare,Nitrile gloves > Innovative Healthcare,Dental Exam Gloves,https://www.safcodental.com/product/pulse-reg-logic-trade,21.99,USD,,in_stock,"Powder-free nitrile exam gloves.
Thinner, but stronger and more elastic than normal nitrile gloves. The softer, more relaxed formulation is ideal for its ability to reduce muscle fatigue.

Textured fingertip finish
Beaded cuff
Non-chlorinated
Ambidextrous
Blue color
Thickness: at palm 2.5 mils; at fingertip 3.0 mils.
300 gloves per box
10 boxes in a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drccf.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5380301"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380303"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380305"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380307"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.102045+00:00
DRBAV,Pulse Latex,DRBAV,DRBAV,Innovative Healthcare,Latex gloves > Innovative Healthcare,Dental Exam Gloves,https://www.safcodental.com/product/pulse-trade-latex,9.49,USD,,in_stock,"Powder-free latex exam gloves.
&nbsp;
Finish provides superior gripping ability. Excellent donning properties and comfort.


Textured whole hand finish
Beaded cuff
Chlorinated
Ambidextrous
50&mu;g or less of latex protein
Natural color
100 gloves per box
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbav.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5380034"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380035"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380047"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380054"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380063"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.096739+00:00
DRCBQ,Pulse Nitrile,DRCBQ,DRCBQ,Innovative Healthcare,Nitrile gloves > Innovative Healthcare,Dental Exam Gloves,https://www.safcodental.com/product/pulse-nitrile,17.49,USD,,in_stock,"Powder-free nitrile&nbsp;exam gloves.

Textured fingertip finish
Beaded cuff
Lightly chlorinated
Ambidextrous
Dark lavender blue color
Thickness: at palm 3.0mils; at fingertips 3.5 mils
200 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbq.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5380202"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380204"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380206"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380208"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380210"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.107202+00:00
DRCAB,Purple Nitrile,DRCAB,DRCAB,Halyard,Nitrile gloves > Halyard,Dental Exam Gloves,https://www.safcodental.com/product/purple-nitrile,22.95,USD,,in_stock,"Powder-free nitrile exam gloves.

Textured fingertip finish
Beaded cuff
Chlorinated
Ambidextrous
Purple color
Thickness: at palm 4.7 mils; at fingertip 5.9 mils
100 gloves per box&nbsp;
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcab.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3020151"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3020164"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3020176"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3020180"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.112345+00:00
DRCDE,Quantum Blue,DRCDE,DRCDE,Quantum,Nitrile gloves > Quantum,Dental Exam Gloves,https://www.safcodental.com/product/quantum-blue,8.59,USD,,in_stock,"Powder-free nitrile exam gloves.
The soft and stretchy formulation of the Quantum Blue Nitrile Exam Glove provides for an exceptional fit and feel. Nonstick interior makes donning a breeze, even with damp hands. Micro-textured outer surface allows superior gripping of instruments. The super soft and stretchy formulation mimics the fit and feel of latex. Quantum Blue exam gloves are highly puncture and chemical resistant.

Super soft and stretchy
Non-stick inner surface
Fit: Ambidextrous
4.0 MIL thick
Length: 9.5""
Beaded cuff
Micro-textured outer surface
Color: Vibrant blue
Industries: Dental, veterinarian, mortuary, cleaning, tattoo
Case Pack: 100 gloves per box, 10 boxes per case

Formerly called Cobalt Blue",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcde.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""8210002"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""8210003"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""8210004"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""8210005"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""8210014"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.117602+00:00
DRCBX,Revo200,DRCBX,DRCBX,Cranberry,Nitrile gloves > Cranberry,Dental Exam Gloves,https://www.safcodental.com/product/revo200-reg,16.99,USD,,in_stock,"Powder-free nitrile exam gloves.
Unprecedented softness and comfort.

Textured fingertip&nbsp;finish
Beaded cuff
Non-chlorinated
Ambidextrous
Dark blue&nbsp;color
Thickness: at palm 2.0 mils; at fingertip 2.8&nbsp;mils
200 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbx_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4712603"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712605"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712609"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.122851+00:00
DRCCR,RevoSoft,DRCCR,DRCCR,Cranberry,Nitrile gloves > Cranberry > Safco Glove Week,Dental Exam Gloves,https://www.safcodental.com/product/revosoft-reg-nitrile-gloves,28.49,USD,,in_stock,"Nitrile powder-free exam gloves.
Unique nitrile formulation created for enhanced ease of use, softness, and fit. Improved fingertip texture offers superior handling and control.

Textured fingertip finish
Beaded cuff
Ambidextrous
Blue color
Thickness: at palm 2.0 mils; at fingertip 2.8 mils
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drccr_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4712611"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712613"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712615"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712617"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.128335+00:00
DRBBK,Safco Durasoft Latex,DRBBK,DRBBK,Safco,Latex gloves > Safco > Safco Glove Week,Dental Exam Gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,5.99,USD,,in_stock,"Powder-free latex exam gloves.
Safco&rsquo;s natural latex provides an ultra-soft feel with the&nbsp;quality and value you&rsquo;ve come to expect from Safco products.

Whole-hand micro-textured finish
Beaded cuff
Non-chlorinated
Ambidextrous
50&mu;g or less of latex protein
Natural&nbsp;latex white
100 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""1028033"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""1028035"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""1028038"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""1028041"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""1028043"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.133579+00:00
